courseNum,courseName,profName,1reg,1quota,2reg,2quota,3reg,3quota,4reg,4quota,exreg,exquota,totalreg,totalquota,reg,quota
CYDF405-00, 과목58,이상진 CYDF405-00,0,none,6,none,7,none,16,none,0,0,29,50 + 0,29,50
CYDF409-00, 과목56(영강),이경호 CYDF409-00,0,none,0,none,0,none,14,none,0,0,14,50 + 0,14,50
CYDF420-00, 과목75,이상진 CYDF420-00,0,none,0,none,1,none,21,none,0,0,22,50 + 0,22,50
LIBT215-00, 동물생리학(영강),김대성 LIBT215-00,1,none,31,none,58,none,38,none,6,9,134,60 + 9,128,60
LIBT217-00, 동물분자유전학,홍기창 LIBT217-00,0,none,1,none,4,none,5,none,1,2,11,40 + 2,10,40
LIBT243-00, 식물생리학,이호정 LIBT243-00,0,none,13,none,20,none,8,none,0,2,41,50 + 2,41,50
LIBT247-00, 식물병리학,김기덕 LIBT247-00,0,none,11,none,6,none,11,none,0,2,28,40 + 2,28,40
LIBT271-01, 유기화학Ⅰ,지영민 LIBT271-01,4,none,16,none,4,none,5,none,0,4,29,80 + 4,29,80
LIBT271-02, 유기화학Ⅰ,이동호 LIBT271-02,0,none,43,none,12,none,6,none,0,3,61,60 + 3,61,60
LIBT271-03, 유기화학Ⅰ,이일석 LIBT271-03,1,none,28,none,29,none,2,none,0,4,60,80 + 4,60,80
LIBT271-04, 유기화학Ⅰ,권진선 LIBT271-04,0,none,35,none,25,none,5,none,0,3,65,70 + 3,65,70
LIBT307-00, 발생공학,김종훈 LIBT307-00,0,none,0,none,7,none,7,none,1,2,15,40 + 2,14,40
LIBT311-00, 세포및조직공학(영강),유승권 LIBT311-00,0,none,3,none,18,none,11,none,4,1,36,13 + 1,32,13
LIBT325-00, 대사조절학,황광연 LIBT325-00,0,none,1,none,8,none,7,none,0,3,16,60 + 3,16,60
LIBT327-00, 면역공학(영강),전태훈 LIBT327-00,0,none,1,none,23,none,39,none,6,5,69,37 + 5,63,37
LIBT338-00, 식물조직배양공학,노영미 LIBT338-00,0,none,1,none,5,none,2,none,0,3,8,60 + 3,8,60
LIBT343-00, 집단유전학,김진수 LIBT343-00,0,none,0,none,4,none,5,none,0,2,9,40 + 2,9,40
LIBT344-00, 식물분자육종학,서용원 LIBT344-00,1,none,2,none,32,none,20,none,1,2,56,50 + 2,55,50
LIBT359-00, 천연물공학,이동호 LIBT359-00,0,none,2,none,7,none,12,none,0,2,21,40 + 2,21,40
LIBT367-00, 식물공장학(영강),김종윤 LIBT367-00,0,none,7,none,26,none,10,none,0,6,43,40 + 6,43,40
LIBT369-00, 식물세균학및실험,김범석 LIBT369-00,0,none,2,none,8,none,18,none,0,0,28,15 + 0,28,15
LIBT371-00, 미생물생명공학Ⅰ,이일석 LIBT371-00,1,none,8,none,31,none,3,none,1,2,44,40 + 2,43,40
LIBT377-00, 합성생물학,이중철 LIBT377-00,0,none,0,none,15,none,20,none,0,3,35,70 + 3,35,70
LIBT389-00, 극지생명공학(영강),박현 LIBT389-00,0,none,1,none,24,none,24,none,0,6,49,40 + 6,49,40
LIBT439-00, 동물생명공학세미나,황광연 LIBT439-00,0,none,1,none,18,none,14,none,1,2,34,40 + 2,33,40
LIBT461-00, 독성생화학,박성효 LIBT461-00,0,none,3,none,25,none,4,none,1,2,33,40 + 2,32,40
LIBT475-00, 산업미생물학,한성옥 LIBT475-00,1,none,3,none,25,none,17,none,1,2,47,40 + 2,46,40
LIBT485-00, 임목생명공학,홍용표 LIBT485-00,1,none,1,none,16,none,17,none,0,3,35,60 + 3,35,60
LIST201-01, 세포생물학Ⅰ(영강),고용 LIST201-01,1,none,89,none,36,none,16,none,1,12,143,80 + 12,142,80
LIST201-02, 세포생물학Ⅰ,최의주 LIST201-02,9,none,49,none,3,none,2,none,0,0,63,50 + 0,63,50
LIST201-03, 세포생물학Ⅰ(영강),김옥매 LIST201-03,1,none,47,none,9,none,4,none,7,7,68,50 + 7,61,50
LIST201-04, 세포생물학Ⅰ(영강),김충호 LIST201-04,4,none,42,none,11,none,0,none,2,7,59,50 + 7,57,50
LIST203-01, 미생물학Ⅰ,윤철원 LIST203-01,1,none,14,none,3,none,0,none,0,0,18,60 + 0,18,60
LIST203-02, 미생물학Ⅰ(영강),이은진 LIST203-02,1,none,25,none,4,none,2,none,5,7,37,53 + 7,32,53
LIST203-03, 미생물학Ⅰ,김범석 LIST203-03,9,none,120,none,23,none,9,none,0,7,161,140 + 7,161,140
LIST203-04, 미생물학Ⅰ,이중철 LIST203-04,0,none,1,none,0,none,0,none,0,3,1,60 + 3,1,60
LIST301-01, 분자생물학Ⅰ,"백경희,신정섭 LIST301-01",0,none,8,none,19,none,6,none,0,0,33,50 + 0,33,50
LIST301-02, 분자생물학Ⅰ(영강),"오은규,우재성 LIST301-02",1,none,14,none,16,none,9,none,2,6,42,44 + 6,40,44
LIST301-03, 분자생물학Ⅰ,이호정 LIST301-03,0,none,13,none,63,none,8,none,0,0,84,50 + 0,84,50
LIST303-01, 유전학Ⅰ(영강),"백자현,윤봉준 LIST303-01",3,none,9,none,2,none,2,none,14,7,30,53 + 7,16,53
LIST303-02, 유전학Ⅰ,안지훈 LIST303-02,5,none,71,none,20,none,5,none,1,2,102,58 + 2,101,58
LIST303-03, 유전학Ⅰ,김욱 LIST303-03,4,none,44,none,33,none,4,none,0,3,85,60 + 3,85,60
LIST304-00, 유전학Ⅱ(영강),김지형 LIST304-00,0,none,4,none,11,none,1,none,0,7,16,50 + 7,16,50
LIST305-01, 생화학Ⅰ(영강),"김준,우재성 LIST305-01",1,none,5,none,20,none,5,none,3,4,34,30 + 4,31,30
LIST305-02, 생화학Ⅰ,"구승회,최무현 LIST305-02",0,none,1,none,0,none,0,none,0,2,1,48 + 2,1,48
LIST305-03, 생화학Ⅰ,이병천 LIST305-03,1,none,5,none,36,none,14,none,0,0,56,33 + 0,56,33
LIST305-04, 생화학Ⅰ(영강),정철희 LIST305-04,0,none,6,none,37,none,12,none,3,7,58,50 + 7,55,50
LIST307-01, 기능유전체학(영강),이철구 LIST307-01,0,none,5,none,1,none,2,none,1,4,9,30 + 4,8,30
LIST307-02, 기능유전체학(영강),지성욱 LIST307-02,0,none,8,none,51,none,36,none,5,10,100,70 + 10,95,70
LIST401-01, 암생물학,김형기 LIST401-01,0,none,0,none,20,none,32,none,1,2,53,40 + 2,52,40
LIST401-02, 암생물학(영강),고제상 LIST401-02,0,none,4,none,25,none,30,none,8,9,67,60 + 9,59,60
LIBS213-01, 생명과학실험II(계통분류학),김기중 LIBS213-01,0,none,7,none,19,none,10,none,0,0,36,19 + 0,36,19
LIBS213-02, 생명과학실험II(계통분류학),한경덕 LIBS213-02,0,none,3,none,2,none,0,none,0,0,5,19 + 0,5,19
LIBS215-00, 식물계통분류학,김기중 LIBS215-00,1,none,8,none,5,none,12,none,0,2,26,40 + 2,26,40
LIBS311-00, 인체분자유전학,강성만 LIBS311-00,0,none,6,none,14,none,5,none,0,2,25,58 + 2,25,58
LIBS313-00, 생명과학실험Ⅴ(면역학),박세호 LIBS313-00,0,none,2,none,14,none,10,none,0,0,26,19 + 0,26,19
LIBS315-01, 생명과학실험Ⅶ(신경생물학),"윤봉준,백자현 LIBS315-01",0,none,2,none,7,none,4,none,0,0,13,19 + 0,13,19
LIBS315-02, 생명과학실험Ⅶ(신경생물학),조용철 LIBS315-02,0,none,1,none,9,none,8,none,0,0,18,19 + 0,18,19
LIBS357-00, 생리학I,고영규 LIBS357-00,0,none,9,none,44,none,26,none,0,4,79,86 + 4,79,86
LIBS400-00, 생명과학최신동향세미나,안지훈 LIBS400-00,0,none,16,none,15,none,20,none,0,0,51,70 + 0,51,70
LIBS403-00, 인체대사학Ⅰ,구승회 LIBS403-00,0,none,1,none,23,none,26,none,1,1,51,29 + 1,50,29
LIBS407-00, 생명과학실험지도Ⅰ,홍정호 LIBS407-00,0,none,0,none,4,none,12,none,0,0,16,90 + 0,16,90
LIBS441-00, 신경생물학(영강),"윤봉준,백자현 LIBS441-00",1,none,2,none,24,none,27,none,2,6,56,40 + 6,54,40
LIBS443-01, 면역학I,박세호 LIBS443-01,0,none,3,none,16,none,4,none,0,2,23,58 + 2,23,58
LIBS443-02, 면역학I(영강),최해웅 LIBS443-02,0,none,1,none,24,none,27,none,4,6,56,44 + 6,52,44
LIBS447-00, 연구논문지도I,홍정호 LIBS447-00,0,none,0,none,4,none,28,none,0,0,32,90 + 0,32,90
LIBS453-00, 식물생명과학(영강),"백경희,오은규 LIBS453-00",0,none,4,none,10,none,22,none,8,8,44,58 + 8,36,58
LIBS464-00, 곤충학,윤태중 LIBS464-00,0,none,2,none,10,none,5,none,0,2,17,48 + 2,17,48
LIBS482-00, 분석생명과학,구만복 LIBS482-00,1,none,6,none,34,none,43,none,1,2,85,58 + 2,84,58
LIBS487-00, 식물발달분자생리학I,안지훈 LIBS487-00,0,none,2,none,15,none,14,none,1,1,32,29 + 1,31,29
LIET201-00, 생태학,손요환 LIET201-00,0,0,42,10,25,20,2,20,1,2,70,50 + 2,69,50
LIET219-00, 환경조경학,김민경 LIET219-00,0,none,14,none,51,none,18,none,0,1,83,39 + 1,83,39
LIET221-00, 미생물자원학,신현동 LIET221-00,1,none,19,none,7,none,4,none,0,1,31,39 + 1,31,39
LIET225-00, 환경미생물학(영강),박우준 LIET225-00,0,none,20,none,14,none,6,none,2,5,42,35 + 5,40,35
LIET227-00, 환경과학(영강),김태욱 LIET227-00,1,none,23,none,25,none,6,none,15,5,70,35 + 5,55,35
LIET235-00, 환경GIS및실습,서동조 LIET235-00,0,none,11,none,16,none,13,none,0,1,40,39 + 1,40,39
LIET237-00, 환경정보및계획학실습(영강),전성우 LIET237-00,0,0,9,20,17,10,6,10,0,0,32,40 + 0,32,40
LIET239-00, 환경분석화학및실험(영강),권정환 LIET239-00,0,none,7,none,12,none,8,none,2,3,29,26 + 3,27,26
LIET241-00, 바이오매스이용학(영강),최윤이 LIET241-00,0,none,29,none,43,none,22,none,1,5,95,35 + 5,94,35
LIET322-00, 동물다양성과보전,김왕규 LIET322-00,1,none,22,none,24,none,9,none,1,1,57,39 + 1,56,39
LIET339-00, 환경생화학,정진호 LIET339-00,0,0,14,10,13,10,1,20,0,2,28,40 + 2,28,40
LIET356-00, 목질주거환경,김규혁 LIET356-00,0,none,21,none,18,none,7,none,0,1,46,39 + 1,46,39
LIET363-00, 환경생물공학및실험,이한별 LIET363-00,0,0,2,0,46,15,32,15,0,0,80,30 + 0,80,30
LIET367-00, 환경과디자인의이해및실습,전진형 LIET367-00,0,none,3,none,16,none,13,none,1,1,33,20 + 1,32,20
LIET370-00, 조경표현기법및실습, LIET370-00,0,none,7,none,14,none,6,none,0,1,27,21 + 1,27,21
LIET415-00, 식물환경학Ⅱ및실험,김민석 LIET415-00,0,none,2,none,34,none,33,none,0,0,69,20 + 0,69,20
LIET436-00, 시스템생태학(영강),Asia Khamzina LIET436-00,0,none,9,none,31,none,26,none,1,7,67,50 + 7,66,50
LIET492-00, 지역및도시계획학,성현찬 LIET492-00,1,0,11,10,20,10,19,20,1,2,52,40 + 2,51,40
CCST401-00, 기후변화경제학,김옥현 CCST401-00,0,none,0,none,6,none,2,none,0,1,8,30 + 1,8,30
MICT201-00, 미생물생지화학,"박우준,최윤이 MICT201-00",0,none,0,none,1,none,0,none,0,1,1,39 + 1,1,39
LESF401-00, 조경관리학,김민경 LESF401-00,0,none,0,none,8,none,4,none,0,1,12,30 + 1,12,30
LIFS219-00, 식품미생물학I(영강),류지훈 LIFS219-00,4,none,35,none,14,none,4,none,1,10,58,70 + 10,57,70
LIFS221-00, 식품물리화학(영강),김경헌 LIFS221-00,0,none,11,none,24,none,7,none,0,6,42,44 + 6,42,44
LIFS223-00, 식품화학I(영강),이광원 LIFS223-00,2,none,32,none,14,none,1,none,0,10,49,70 + 10,49,70
LIFS323-00, 식품분석학,조동화 LIFS323-00,0,none,2,none,31,none,15,none,0,0,48,40 + 0,48,40
LIFS325-00, 식품위생학,이민석 LIFS325-00,0,none,0,none,31,none,9,none,0,0,40,40 + 0,40,40
LIFS329-00, 식품생화학I(영강),이성준 LIFS329-00,1,none,17,none,28,none,15,none,2,7,63,53 + 7,61,53
LIFS331-00, 유가공학,김세헌 LIFS331-00,0,none,0,none,4,none,9,none,0,0,13,80 + 0,13,80
LIFS337-00, 식품공학I,박현진 LIFS337-00,0,none,0,none,10,none,17,none,0,0,27,40 + 0,27,40
LIFS339-00, 식품위생학실험,이민석 LIFS339-00,0,none,0,none,19,none,9,none,0,0,28,20 + 0,28,20
LIFS340-00, 식품미생물학실험,"김세헌,류지훈 LIFS340-00",0,none,0,none,12,none,31,none,0,0,43,20 + 0,43,20
LIFS341-00, 식품분석학실험,"박은영,조동화 LIFS341-00",0,none,0,none,21,none,34,none,0,0,55,20 + 0,55,20
LIFS457-00, 과실채소류과학(영강),박은영 LIFS457-00,0,0,1,0,34,26,26,27,0,7,61,53 + 7,61,53
LIFS463-00, 식품산업현장실습,"김세헌,이광원 김경헌,이성준 류지훈,박은영 LIFS463-00",0,none,1,none,19,none,28,none,0,0,48,39 + 0,48,39
LESE203-00, 자원경제학(영강),박호정 LESE203-00,0,none,9,none,69,none,43,none,1,7,122,53 + 7,121,53
LESE207-00, 응용계량경제학(영강),서병선 LESE207-00,0,none,11,none,41,none,15,none,0,6,67,44 + 6,67,44
LESE209-00, 미시경제분석,최동걸 LESE209-00,6,none,60,none,54,none,16,none,0,4,136,96 + 4,136,96
LESE218-00, 식품산업조직론(영강),한두봉 LESE218-00,0,none,8,none,45,none,22,none,0,10,75,70 + 10,75,70
LESE304-00, 자원환경정책,이나영 LESE304-00,0,none,8,none,70,none,50,none,0,2,128,58 + 2,128,58
LESE313-00, 불확실성과경제행위(영강),서동희 LESE313-00,0,none,9,none,55,none,43,none,0,13,107,87 + 13,107,87
LESE314-00, 국제농산물무역론(영강),임송수 LESE314-00,0,none,9,none,43,none,19,none,4,9,75,61 + 9,71,61
LESE319-00, 응용재무경제학,고영술 LESE319-00,0,none,9,none,48,none,31,none,0,2,88,48 + 2,88,48
LESE407-00, 부동산경제론,이나영 LESE407-00,0,none,5,none,54,none,47,none,0,3,106,67 + 3,106,67
LESE408-00, 계량분석론,서병선 LESE408-00,0,0,0,0,4,30,11,18,0,2,15,48 + 2,15,48
LESE412-00, 농식품가격분석론,양승룡 LESE412-00,0,0,0,0,7,24,3,24,0,2,10,48 + 2,10,48
LESE413-00, 법경제학,이효창 LESE413-00,0,none,12,none,48,none,35,none,0,3,95,72 + 3,95,72
PMP301-00, 연구지도I,윤철원 PMP301-00,0,none,0,none,0,none,2,none,0,0,2,20 + 0,2,20
PMED165-00, 의과학연구기초Ⅰ,"박석인,한기훈 김태우,황선욱 박해철,박성환 박만성,손기훈 이동민,김경미 최정민 PMED165-00",0,none,2,none,0,none,0,none,0,6,2,120 + 6,2,120
PMED167-00, 돌봄과이해Ⅰ,"박건우,이영미 김현수,곽정면 윤영경,최새별 한갑수 PMED167-00",0,none,0,none,0,none,0,none,0,6,0,120 + 6,0,120
PMED219-00, 의학통계학(이론및실습),안형진 PMED219-00,0,none,71,none,0,none,3,none,0,6,74,120 + 6,74,120
PMED221-00, 세포생물학,김현수 PMED221-00,0,none,70,none,0,none,0,none,0,6,70,120 + 6,70,120
PMED223-00, 기초형태학실습,"김현,엄창섭 선웅,오준서 김현수,이동민 PMED223-00",0,none,71,none,0,none,0,none,0,6,71,120 + 6,71,120
PMED225-00, 의과학연구기초Ⅱ,"신옥,황종익 김현수,전옥희 PMED225-00",0,none,71,none,0,none,0,none,0,6,71,120 + 6,71,120
PMED227-00, 돌봄과이해Ⅲ,"박건우,곽정면 김양현 PMED227-00",0,none,70,none,0,none,0,none,0,6,70,120 + 6,70,120
MEDI103-00, 생화학Ⅱ,"박석인,박길홍 손정원,박윤규 김명곤,이경미 김태우,김현경 MEDI103-00",58,none,0,none,0,none,0,none,0,6,58,120 + 6,58,120
MEDI123-00, 해부학,"박선화,김현 엄창섭,유임주 선웅,김현수 이동민 MEDI123-00",58,none,0,none,0,none,0,none,0,6,58,120 + 6,58,120
MEDI125-00, 생리학,"나흥식,한희철 윤영욱,김양인 박중진,황선욱 이민구,김경미 MEDI125-00",58,none,0,none,0,none,0,none,0,6,58,120 + 6,58,120
MEDI127-00, 조직학,"박선화,김현 엄창섭,유임주 선웅,오준서 김현수,안효현 이동민 MEDI127-00",59,none,0,none,0,none,0,none,0,6,59,120 + 6,59,120
MEDI129-00, 기초신경과학,"박선화,나흥식 김현,한희철 윤영욱,엄창섭 유임주,박건우 김양인,선웅 박중진,황선욱 오준서,이민구 김현수,이동민 김경미 MEDI129-00",58,none,0,none,0,none,0,none,0,6,58,120 + 6,58,120
MEDI213-00, 순환기학,"나흥식,신경호 서홍석,김영훈 박창규,임도선 송우혁,선경 신재승,조원민 나승운,홍순준 김진원,백만종 손호성,박성미 장기영,김응주 김현수,김성환 임상엽,최철웅 최종일,나진오 김용현,최 MEDI213-00",0,none,22,none,0,none,0,none,0,6,22,120 + 6,22,120
MEDI225-00, 면역학,"권정현,김병근 손정원,조윤정 권영주,이정화 기선호,이경미 지종대,김태우 금보라,박경화 송대진,허규영 유영,박만성 서원희 MEDI225-00",0,none,22,none,0,none,0,none,0,6,22,120 + 6,22,120
MEDI227-00, 산부인과학,"김해중,김탁 이낙우,오민정 이재관,홍순철 신정호,이경욱 송재윤,조금준 박현태,홍진화 안기훈 MEDI227-00",0,none,22,none,0,none,0,none,0,6,22,120 + 6,22,120
MEDI229-00, 소아과학,"은백린,이정화 최병민,장기영 은소희,임형은 이영준,심정옥 변정혜,하기수 MEDI229-00",0,none,22,none,0,none,0,none,0,6,22,120 + 6,22,120
MEDI233-00, 호흡기학,"정원재,권정현 이영석,김병근 최수인,김수아 김유진,강은영 인광호,오유환 윤영욱,심재정 신철,이상엽 이기열,김제형 신봉경,이승룡 김현구,이성호 김성은,김현수 송대진,허규영 유영,용환 MEDI233-00",0,none,22,none,0,none,0,none,0,6,22,120 + 6,22,120
MEDI235-00, 신장학,"조치현,박금보래 조원용,이정구 유기환,천준 권영주,차대룡 조상경,박홍석 성득제,배재현 강석호,박재영 고강지,임형은 오미미,김명규 어재선,차진주 오세원,안신영 MEDI235-00",0,none,22,none,0,none,0,none,0,6,22,120 + 6,22,120
MEDI237-00, 정신의학,"김승현,김용구 한창수,이헌정 고영훈,함병주 이문수,윤호경 한규만 MEDI237-00",0,none,21,none,0,none,0,none,0,6,21,120 + 6,21,120
MEDI243-00, 진료수행연습Ⅰ,"정원재,이영석 나흥식,조원용 이정구,권영주 박창규,차대룡 문두건,이상엽 조상경,박성미 신정호,용환석 고강지,임형은 김명규,심재민 염석규,민경진 차진주,주형준 오세원,최훈 안신영,하 MEDI243-00",0,none,20,none,0,none,0,none,0,1,20,20 + 1,20,20
MEDI245-00, 의학오디세이Ⅰ,오재령 MEDI245-00,0,none,3,none,0,none,0,none,0,1,3,20 + 1,3,20
MEDI245-01, 의학오디세이Ⅰ,김승종 MEDI245-01,0,none,4,none,0,none,0,none,0,1,4,20 + 1,4,20
MEDI245-02, 의학오디세이Ⅰ,"고재철,이정구 조경환,한승범 김도훈,남가은 전상호 MEDI245-02",0,none,1,none,0,none,0,none,0,1,1,20 + 1,1,20
MEDI245-03, 의학오디세이Ⅰ,"박석원,박주현 조경환,김선미 김도훈,김양현 남가은 MEDI245-03",0,none,2,none,0,none,0,none,0,1,2,20 + 1,2,20
MEDI245-04, 의학오디세이Ⅰ,"김남렬,김한겸 송진원 MEDI245-04",0,none,12,none,0,none,0,none,0,1,12,20 + 1,12,20
MEDI245-05, 의학오디세이Ⅰ,"박재영,민두재 MEDI245-05",0,none,0,none,0,none,0,none,0,1,0,20 + 1,0,20
MEDI245-06, 의학오디세이Ⅰ,박성흠 MEDI245-06,0,none,0,none,0,none,0,none,0,1,0,20 + 1,0,20
MEDI245-07, 의학오디세이Ⅰ,최종일 MEDI245-07,0,none,1,none,0,none,0,none,0,1,1,20 + 1,1,20
MEDI247-00, 예방의학I,"이은일,안형식 최재욱,윤석준 천병철,이원진 MEDI247-00",0,none,20,none,0,none,0,none,0,6,20,120 + 6,20,120
MEDI251-00, 환자·의사·사회I:환자와의사,"장원진,이수현 최윤선,이영미 조금준,최새별 강은주,최윤지 안신영,김양현 장영우,김정아 MEDI251-00",0,none,18,none,0,none,0,none,0,6,18,120 + 6,18,120
MEDI301-00, 심장내과학임상실습,"나승운,임상엽 최철웅,박재형 MEDI301-00",0,none,0,none,46,none,0,none,0,6,46,120 + 6,46,120
MEDI302-00, 소화기내과학임상실습,"금보라,김승영 이영선 MEDI302-00",0,none,0,none,46,none,0,none,0,6,46,120 + 6,46,120
MEDI303-00, 호흡기내과학임상실습,"이영석,김병근 이승룡 MEDI303-00",0,none,0,none,46,none,0,none,0,6,46,120 + 6,46,120
MEDI304-00, 혈액종양내과학임상실습,"성화정,김대식 최윤지 MEDI304-00",0,none,0,none,46,none,0,none,0,6,46,120 + 6,46,120
MEDI305-00, 신장내과학임상실습,"조원용,고강지 차진주,오세원 MEDI305-00",0,none,0,none,46,none,0,none,0,6,46,120 + 6,46,120
MEDI306-00, 감염내과학임상실습,"손장욱,송준영 최원석,윤영경 MEDI306-00",0,none,0,none,46,none,0,none,0,6,46,120 + 6,46,120
MEDI307-00, 내분비내과학임상실습,"서지아,류혜진 김경진 MEDI307-00",0,none,0,none,46,none,0,none,0,6,46,120 + 6,46,120
MEDI313-00, 가정의학임상실습,"조경환,김선미 김도훈 MEDI313-00",0,none,0,none,46,none,0,none,0,6,46,120 + 6,46,120
MEDI317-00, 영상의학임상실습,"차상훈,염석규 유인선,송성은 MEDI317-00",0,none,0,none,46,none,0,none,0,6,46,120 + 6,46,120
MEDI329-00, 임상종합평가I,신정호 MEDI329-00,0,none,0,none,46,none,0,none,0,6,46,120 + 6,46,120
MEDI333-00, 류마티스내과학임상실습,"송관규,이영호 최성재 MEDI333-00",0,none,0,none,46,none,0,none,0,6,46,120 + 6,46,120
MEDI405-00, 정형외과학임상실습,"서승우,배지훈 정웅교 MEDI405-00",0,none,0,none,0,none,24,none,0,6,24,120 + 6,24,120
MEDI406-00, 흉부외과학임상실습,"신재승,조원민 정재호,유양기 MEDI406-00",0,none,0,none,0,none,21,none,0,6,21,120 + 6,21,120
MEDI407-00, 성형외과학임상실습,"윤을식,동은상 김덕우,정성호 MEDI407-00",0,none,0,none,0,none,23,none,0,6,23,120 + 6,23,120
MEDI408-00, 신경외과학임상실습,"임동준,하성곤 허준석 MEDI408-00",0,none,0,none,0,none,22,none,0,6,22,120 + 6,22,120
MEDI409-00, 안과학임상실습,"백세현,김성우 유정권,윤철민 MEDI409-00",0,none,0,none,0,none,41,none,0,6,41,120 + 6,41,120
MEDI410-00, 이비인후과학임상실습,"채성원,임기정 조재구,나윤찬 MEDI410-00",0,none,0,none,0,none,29,none,0,6,29,120 + 6,29,120
MEDI411-00, 비뇨기과학임상실습,"박홍석,강석호 박재영 MEDI411-00",0,none,0,none,0,none,18,none,0,6,18,120 + 6,18,120
MEDI412-00, 피부과학임상실습,"안효현,유화정 백유상 MEDI412-00",0,none,0,none,0,none,35,none,0,6,35,120 + 6,35,120
MEDI414-00, 마취통증의학임상실습,"김재환,최성욱 민두재,임병건 MEDI414-00",0,none,0,none,0,none,31,none,0,6,31,120 + 6,31,120
MEDI416-00, 핵의학임상실습,"권현우,김성은 어재선 MEDI416-00",0,none,0,none,0,none,13,none,0,6,13,120 + 6,13,120
MEDI417-00, 재활의학임상실습,"강윤규,윤준식 김동휘,편성범 MEDI417-00",0,none,0,none,0,none,30,none,0,6,30,120 + 6,30,120
MEDI420-00, 병리학임상실습,"이영석,이응석 신봉경,최정우 MEDI420-00",0,none,0,none,0,none,23,none,0,6,23,120 + 6,23,120
MEDI439-00, 직업환경의학임상실습,박종태 MEDI439-00,0,none,0,none,0,none,4,none,0,6,4,120 + 6,4,120
MEDI441-00, 전공탐색Ⅰ,송준영 MEDI441-00,0,none,0,none,0,none,25,none,0,6,25,120 + 6,25,120
MEDI441-01, 전공탐색Ⅰ,신정호 MEDI441-01,0,none,0,none,0,none,33,none,0,6,33,120 + 6,33,120
MEDI441-02, 전공탐색Ⅰ,이영미 MEDI441-02,0,none,0,none,0,none,11,none,0,6,11,120 + 6,11,120
MEDI441-03, 전공탐색Ⅰ,박석인 MEDI441-03,0,none,0,none,0,none,17,none,0,6,17,120 + 6,17,120
MEDI443-00, 전공탐색Ⅱ,송준영 MEDI443-00,0,none,0,none,0,none,29,none,0,6,29,120 + 6,29,120
MEDI443-01, 전공탐색Ⅱ,신정호 MEDI443-01,0,none,0,none,0,none,28,none,0,6,28,120 + 6,28,120
MEDI443-02, 전공탐색Ⅱ,이영미 MEDI443-02,0,none,0,none,0,none,10,none,0,6,10,120 + 6,10,120
